generation,rank,fitness,f1,latency,params,depth,genotype,gen_time_min
5,8,0.20387334707274346,0.8805489729998757,0.008079681367147713,42531652,4,"[0, 0, 0, 0]",139.75716137488683
5,9,0.20302913629048788,0.8319140398099497,0.008062351252068766,42531652,4,"[0, 1, 0, 1]",139.75716137488683
5,10,0.2027451336707101,0.8649723111239146,0.00804039115679916,42531652,4,"[1, 1, 1, 0]",139.75716137488683
5,11,0.20256607553315303,0.8431948722254219,0.008016387036303058,42531652,4,"[1, 1, 1, 0]",139.75716137488683
5,12,0.20225311308779187,0.8535021760410779,0.007988276665448211,42531652,4,"[1, 1, 1, 1]",139.75716137488683
5,13,0.20140330834976977,0.8796545975592254,0.007990007931832225,42531652,4,"[1, 1, 1, 1]",139.75716137488683
5,14,0.20119802465150516,0.8739210567771545,0.007974277238128706,42531652,4,"[0, 1, 0, 0]",139.75716137488683
5,15,0.20106949352625567,0.8808454172494564,0.008054899586597457,42531652,4,"[1, 1, 0, 1]",139.75716137488683
5,16,0.20090522648720618,0.8687661208656892,0.007981417157338001,42531652,4,"[0, 1, 0, 1]",139.75716137488683
5,17,0.20066641587468442,0.8786465125160934,0.008063230398343876,42531652,4,"[1, 1, 1, 1]",139.75716137488683
5,18,0.20046751903193627,0.8794202705493672,0.008047061062185093,42531652,4,"[0, 1, 0, 1]",139.75716137488683
5,19,0.20025145687696644,0.8565027462086178,0.008050493497517892,42531652,4,"[1, 1, 0, 1]",139.75716137488683
5,20,0.20024013770273305,0.846692877877717,0.007976871713530273,42531652,4,"[1, 0, 1, 1]",139.75716137488683
5,21,0.19985093457139552,0.8613799546245927,0.008041925897472537,42531652,4,"[0, 1, 1, 0]",139.75716137488683
5,22,0.1993020212393817,0.8401395396394858,0.008034072181791998,42531652,4,"[1, 1, 1, 1]",139.75716137488683
5,23,0.19918859322652044,0.8473619018803332,0.008027508988510818,42531652,4,"[1, 1, 0, 0]",139.75716137488683
5,24,0.19908903213255333,0.8749936793219306,0.007995994645170867,42531652,4,"[1, 0, 0, 1]",139.75716137488683
5,25,0.19882367784276112,0.8790744331324898,0.008014852502499708,42531652,4,"[1, 1, 0, 0]",139.75716137488683
5,26,0.19872968326836235,0.8705922941039954,0.008018534633214586,42531652,4,"[1, 1, 0, 1]",139.75716137488683
5,27,0.19856311534390805,0.8367140942094379,0.008044859991059639,42531652,4,"[1, 1, 1, 1]",139.75716137488683
5,28,0.1984747520877046,0.8515866228502431,0.008013230288052,42531652,4,"[1, 1, 0, 0]",139.75716137488683
5,29,0.19843491027680682,0.8687825500390891,0.008026589127723128,42531652,4,"[1, 0, 0, 1]",139.75716137488683
6,0,0.211264858575784,0.8685585157684516,0.007967390450998209,42531652,4,"[1, 0, 0, 1]",144.66958658297855
6,1,0.2099295291542222,0.8645598224444467,0.008041026958730072,42531652,4,"[1, 1, 1, 0]",144.66958658297855
6,2,0.2073966183179214,0.8742174434802013,0.008016463406733237,42531652,4,"[1, 0, 0, 1]",144.66958658297855
6,3,0.20642846923102603,0.8759255082031357,0.007936709965928457,42531652,4,"[0, 1, 0, 1]",144.66958658297855
6,4,0.2045053768611804,0.852665182334438,0.008041043794946745,42531652,4,"[1, 1, 0, 1]",144.66958658297855
6,5,0.20438441800814983,0.85229654752002,0.007997602826915681,42531652,4,"[0, 0, 0, 0]",144.66958658297855
6,6,0.20399050014818512,0.8546030544645619,0.008052825546823442,42531652,4,"[1, 1, 0, 1]",144.66958658297855
6,7,0.20398804103744958,0.8678096774990663,0.00800350457127206,42531652,4,"[1, 0, 0, 1]",144.66958658297855
6,8,0.20358451853198783,0.8779491260848531,0.008018719541141764,42531652,4,"[1, 1, 1, 1]",144.66958658297855
6,9,0.2024925151594667,0.8683023831200901,0.00804338178760372,42531652,4,"[1, 1, 1, 0]",144.66958658297855
6,10,0.20245889536260647,0.8685035514873933,0.007997527484432793,42531652,4,"[0, 1, 0, 0]",144.66958658297855
